usr_id,acct_ref,sub_ref,external_usr_id,usr_email,usr_nm,usr_role_cd,usr_title,usr_lang,created_dt,activated_dt,last_login_ts,usr_status_cd,deactivated_dt,signup_src,signup_channel,geo_region,timezone,is_primary_flg,email_verified_flg,last_seen_device,notes_txt
USR00154,AC130,SUB00911,EXT6131,john208@gmail.com,,member,CTO,PL,2021-04-25,2021-04-25,2022-02-05 00:00:00,deleted,,sales,referral,EMEA,UTC,True,False,android,power user
USR00155,AC090,SUB01258,EXT6064,alex104@example.com,John Smith,member,Finance,EN,2022-05-06,2022-05-04,,active ,,,organic,,EST,True,True,android,power user
USR00156,AC063,SUB01358,EXT9195,mike201@company.com,M. Brown,member,,EN,2022-09-25,,,disabled,,import,organic,,UTC+1,True,,,
USR00157,AC041,SUB02399,,john111@gmail.com,Anna Kowalska,,Engineer,,2024-04-15,2024-04-11,2024-06-27 00:00:00,active ,,,referral,APAC,UTC+1,False,False,android,billing contact
USR00158,AC140,SUB00483,EXT4421,kate39@gmail.com,Anna Kowalska,ADMIN,,DE,2023-06-02,,,active,,web,paid_ads,EU,,True,False,web,
USR00159,AC157,SUB02599,EXT2461,mike236@gmail.com,M. Brown,billing,Finance,DE,2022-10-05,2022-10-09,,invited,,web,,EMEA,Europe/Warsaw,False,False,,billing contact
USR00160,AC168,SUB02543,,mike30@gmail.com,Anna Kowalska,,,EN,2021-09-22,2021-09-27,2022-04-26 00:00:00,invited,,web,referral,APAC,UTC+1,,False,web,no activity last 30 days
USR00161,AC171,,,sara204@example.com,,member,Manager,PL,2023-03-07,2023-03-04,2023-10-29 00:00:00,active,,api,referral,,EST,True,,,power user
USR00162,AC077,SUB02050,,mike195@gmail.com,John Smith,viewer,Manager,DE,2022-07-25,2022-07-24,2022-10-06 00:00:00,invited,,web,paid_ads,EMEA,EST,False,False,ios,power user
USR00163,AC027,,,sara215@example.com,,member,,PL,2021-10-18,,,invited,,web,organic,APAC,Europe/Warsaw,False,True,ios,
USR00164,AC035,SUB02171,EXT1162,kate102@gmail.com,John Smith,,,,2023-05-09,2023-05-09,2023-12-18 00:00:00,active ,,sales,referral,EU,UTC,True,False,ios,
USR00165,AC028,SUB00222,,kate231@company.com,Anna Kowalska,,Manager,,2022-10-11,,,active,,web,paid_ads,NA,EST,,,ios,billing contact
USR00166,AC040,SUB00618,EXT6029,mike64@example.com,,,Manager,DE,2023-02-13,2023-02-14,2023-12-06 00:00:00,deleted,2024-01-23,api,referral,,EST,,False,web,no activity last 30 days
USR00167,AC155,,EXT8167,sara51@company.com,John Smith,admin,CTO,EN,2023-07-29,2023-07-29,2023-10-20 00:00:00,active ,,import,organic,APAC,,,True,,billing contact
USR00168,AC088,,EXT4204,sara64@gmail.com,M. Brown,billing,Manager,DE,2024-04-05,2024-04-09,2024-07-26 00:00:00,active,,api,paid_ads,,Europe/Warsaw,False,,android,
USR00169,AC163,SUB02333,EXT9502,john163@example.com,M. Brown,member,,DE,2023-04-30,2023-04-25,2023-11-23 00:00:00,invited,,,,NA,,,False,web,billing contact
USR00170,AC130,SUB01875,EXT3846,kate163@company.com,,member,Manager,en-US,2023-05-29,,,active,,sales,organic,,EST,,False,ios,
USR00171,AC014,,,john79@company.com,John Smith,ADMIN,,,2022-02-22,,,active,,,,EMEA,UTC+1,False,,android,no activity last 30 days
USR00172,AC109,SUB00739,EXT1847,kate74@company.com,John Smith,,,EN,2022-05-06,2022-05-08,2023-02-06 00:00:00,active,,import,organic,EMEA,UTC+1,False,False,ios,power user
USR00173,AC012,SUB01998,EXT8971,sara40@example.com,Anna Kowalska,,Manager,DE,2021-06-08,2021-06-14,2021-09-28 00:00:00,disabled,,import,paid_ads,NA,Europe/Warsaw,True,True,web,power user
USR00174,,SUB00725,,alex16@gmail.com,,admin,,,2022-12-04,2022-12-14,2023-09-19 00:00:00,invited,,sales,referral,EMEA,UTC+1,True,False,ios,no activity last 30 days
USR00175,AC164,SUB00238,EXT5822,john254@company.com,,ADMIN,Manager,en-US,2021-06-20,2021-06-19,2022-02-20 00:00:00,disabled,,sales,paid_ads,EU,EST,True,,android,no activity last 30 days
USR00176,AC042,,EXT2762,kate220@company.com,Anna Kowalska,ADMIN,Finance,PL,2022-02-26,2022-03-08,2022-10-22 00:00:00,active,,import,paid_ads,EMEA,,False,,,
USR00177,AC142,SUB00691,EXT6861,mike111@company.com,M. Brown,viewer,Engineer,PL,2023-12-23,2023-12-18,,active,,web,referral,EMEA,Europe/Warsaw,True,False,android,no activity last 30 days
USR00178,AC144,SUB00649,,mike288@gmail.com,M. Brown,,,EN,2024-02-25,,,active ,,import,,EU,Europe/Warsaw,True,True,web,
USR00179,,SUB00361,,mike168@company.com,,billing,Engineer,,2023-10-19,,,active,,api,organic,,UTC,False,False,ios,
USR00180,AC177,,EXT5500,john178@company.com,,admin,,PL,2021-03-17,2021-03-13,2021-03-21 00:00:00,deleted,,,organic,APAC,Europe/Warsaw,,False,,power user
USR00181,AC140,SUB01759,,john224@example.com,Anna Kowalska,member,CTO,en-US,2023-02-05,2023-02-03,,disabled,,,organic,EMEA,Europe/Warsaw,True,True,web,
USR00182,,SUB01956,,sara300@example.com,,,Manager,EN,2021-06-03,2021-06-10,2021-09-05 00:00:00,active ,2021-11-19,,paid_ads,,EST,,False,android,
USR00183,AC142,SUB00155,EXT4373,anna39@gmail.com,,admin,Engineer,EN,2023-09-16,2023-09-19,2023-10-31 00:00:00,invited,,import,,NA,EST,True,False,ios,billing contact
USR00184,AC033,SUB01529,EXT2731,kate113@example.com,M. Brown,billing,Manager,,2023-12-17,2023-12-22,2024-05-29 00:00:00,active ,,sales,,NA,UTC,False,False,ios,
USR00185,,SUB01320,EXT4064,anna244@example.com,,billing,Finance,PL,2024-03-28,2024-03-27,2024-05-20 00:00:00,active,,,organic,EU,EST,True,True,,billing contact
USR00186,AC011,SUB02176,EXT7923,kate97@company.com,,member,,PL,2023-06-02,2023-05-29,2023-12-04 00:00:00,active ,,,,,EST,True,,web,no activity last 30 days
USR00187,AC054,,,john208@gmail.com,,billing,CTO,en-US,2021-08-16,2021-08-12,2022-06-02 00:00:00,disabled,,import,paid_ads,NA,UTC+1,False,,android,billing contact
USR00188,AC171,SUB02567,EXT6002,kate123@gmail.com,Anna Kowalska,viewer,,EN,2022-08-13,2022-08-11,,invited,,sales,referral,APAC,UTC+1,True,,,
USR00189,AC144,SUB00927,,mike5@example.com,,viewer,Manager,,2022-11-16,,,active,,import,paid_ads,APAC,UTC,True,True,android,no activity last 30 days
USR00190,AC105,SUB01411,EXT6747,kate132@company.com,,viewer,Finance,DE,2023-12-12,2023-12-11,2024-01-31 00:00:00,active,,api,referral,EU,,,,,power user
USR00191,AC040,SUB00421,EXT3320,sara16@example.com,Anna Kowalska,ADMIN,,DE,2022-07-07,2022-07-02,,disabled,,sales,organic,NA,EST,,True,android,billing contact
USR00192,AC061,SUB02412,EXT5526,alex22@company.com,,ADMIN,,PL,2023-07-10,2023-07-10,2024-01-04 00:00:00,active ,2024-02-24,web,,APAC,,False,False,web,power user
USR00193,AC046,SUB00268,EXT3664,mike148@gmail.com,John Smith,viewer,CTO,DE,2023-10-19,2023-10-18,2024-01-02 00:00:00,active,,sales,referral,,UTC,True,False,android,power user
USR00194,AC007,SUB01222,EXT9224,anna288@company.com,Anna Kowalska,admin,,PL,2023-06-01,2023-05-27,,invited,,sales,,,UTC,False,True,web,
USR00195,AC086,SUB01868,,alex166@company.com,,member,,en-US,2022-12-28,2023-01-04,2023-02-23 00:00:00,disabled,2023-04-03,sales,,,UTC+1,False,False,web,
USR00196,AC106,SUB02443,,sara161@example.com,,,,PL,2024-03-06,2024-03-15,2024-09-23 00:00:00,deleted,,api,,APAC,EST,False,False,web,billing contact
USR00197,AC064,SUB01777,EXT4975,anna192@gmail.com,Anna Kowalska,ADMIN,,,2021-02-24,2021-03-04,,disabled,,web,,NA,EST,,True,,billing contact
USR00198,AC180,SUB00549,EXT2595,kate290@example.com,,,Finance,EN,2023-08-01,2023-07-29,,active,,,organic,NA,,True,,,no activity last 30 days
USR00199,AC010,SUB02008,EXT4288,john1@company.com,Anna Kowalska,ADMIN,CTO,,2022-04-03,2022-04-02,2022-09-08 00:00:00,active,,sales,paid_ads,EMEA,EST,True,,,
USR00200,AC057,SUB00772,EXT8194,alex64@company.com,,member,,EN,2021-04-24,2021-04-28,2021-07-31 00:00:00,invited,,sales,paid_ads,NA,,,,ios,
USR00201,AC118,,EXT2758,mike218@company.com,Anna Kowalska,admin,Finance,DE,2023-09-11,2023-09-09,2024-05-18 00:00:00,active,,,,EMEA,,False,True,,power user
USR00202,AC059,SUB01653,EXT9244,anna269@company.com,,ADMIN,CTO,en-US,2022-12-28,2023-01-06,2023-08-28 00:00:00,invited,,api,referral,APAC,UTC+1,False,,android,
USR00203,AC169,,EXT9306,anna270@gmail.com,M. Brown,member,,PL,2021-05-20,2021-05-30,2022-01-26 00:00:00,active ,,,referral,,,False,True,web,power user
USR00204,AC085,,EXT2727,anna90@gmail.com,,billing,CTO,EN,2021-11-22,2021-11-20,2022-07-21 00:00:00,active ,,api,organic,EMEA,UTC,False,False,web,no activity last 30 days
USR00205,AC018,SUB00866,,sara285@company.com,Anna Kowalska,member,Finance,DE,2022-10-20,,,deleted,,api,paid_ads,NA,UTC+1,False,,ios,power user
USR00206,AC072,SUB02416,,kate3@example.com,M. Brown,billing,,,2024-04-07,,,active,,api,paid_ads,,EST,True,True,,billing contact
USR00207,AC131,SUB00505,EXT3083,sara153@example.com,John Smith,admin,Manager,en-US,2022-12-23,2022-12-22,2023-08-03 00:00:00,active,,,referral,EMEA,UTC+1,False,False,,
USR00208,AC138,SUB00154,EXT9192,anna30@gmail.com,,,CTO,,2021-05-20,2021-05-20,2021-06-27 00:00:00,deleted,,api,organic,EMEA,Europe/Warsaw,False,False,ios,
USR00209,AC008,SUB01048,EXT2021,alex38@gmail.com,,ADMIN,,EN,2021-05-02,,,disabled,,web,,,,True,,,no activity last 30 days
USR00210,AC067,SUB02553,EXT8069,alex117@example.com,John Smith,admin,CTO,en-US,2022-07-09,2022-07-07,,active ,,,,EMEA,,False,True,,
USR00211,AC068,,EXT6621,alex30@company.com,Anna Kowalska,member,CTO,,2021-09-14,2021-09-22,2021-11-20 00:00:00,active,,sales,,,,True,True,ios,power user
USR00212,,SUB00443,,sara126@example.com,M. Brown,member,,DE,2021-06-06,,,deleted,,web,organic,EMEA,Europe/Warsaw,,True,,
USR00213,AC089,SUB00081,EXT5383,kate278@example.com,,admin,CTO,PL,2022-03-28,2022-04-01,2023-01-08 00:00:00,deleted,,,,EU,UTC,True,True,ios,
USR00214,AC081,,EXT8434,anna11@gmail.com,,admin,Finance,PL,2024-02-07,2024-02-13,2024-04-25 00:00:00,active ,,import,referral,EMEA,UTC,False,,,
USR00215,AC131,,EXT1856,anna17@gmail.com,,viewer,CTO,,2021-02-08,2021-02-15,2021-06-09 00:00:00,disabled,,api,paid_ads,EMEA,Europe/Warsaw,,,,
USR00216,AC148,SUB00507,EXT9501,sara196@company.com,,,Engineer,en-US,2021-04-27,2021-05-04,2021-09-28 00:00:00,active,2021-12-06,api,referral,EMEA,UTC+1,,False,android,billing contact
USR00217,AC012,SUB01944,,mike7@company.com,John Smith,viewer,,PL,2023-03-20,,,disabled,,sales,,APAC,UTC,False,True,,power user
USR00218,AC001,SUB00842,EXT2049,alex133@gmail.com,M. Brown,viewer,Manager,en-US,2023-01-05,2023-01-06,2023-10-29 00:00:00,invited,2023-12-04,sales,paid_ads,,UTC,True,True,web,no activity last 30 days
USR00219,AC138,SUB02582,,kate133@example.com,M. Brown,admin,,PL,2023-11-04,2023-11-09,,active ,,web,paid_ads,EU,UTC,True,,,power user
USR00220,AC172,,EXT7815,anna219@company.com,M. Brown,member,CTO,PL,2023-11-13,,,active ,,api,referral,APAC,Europe/Warsaw,False,False,web,no activity last 30 days
USR00221,AC111,SUB00414,,anna161@gmail.com,,,,,2023-01-25,,,active ,,api,paid_ads,APAC,,True,,ios,
USR00222,AC171,SUB01106,EXT2986,kate271@company.com,John Smith,ADMIN,Manager,,2021-06-10,2021-06-12,2022-04-02 00:00:00,active ,,import,referral,EU,UTC+1,,False,ios,
USR00223,AC160,SUB00562,,john210@gmail.com,M. Brown,admin,Finance,,2022-05-13,2022-05-19,2022-10-27 00:00:00,active ,,web,referral,APAC,,True,False,,no activity last 30 days
USR00224,AC032,SUB00430,EXT3263,sara147@gmail.com,M. Brown,viewer,CTO,EN,2024-03-12,2024-03-11,2024-07-14 00:00:00,deleted,,import,paid_ads,,EST,,True,ios,
USR00225,AC077,SUB02531,,sara221@gmail.com,John Smith,,Engineer,EN,2021-02-01,2021-02-09,2021-11-19 00:00:00,invited,,,,APAC,Europe/Warsaw,True,False,ios,
USR00226,AC171,,EXT8354,john231@gmail.com,,viewer,Manager,en-US,2021-09-01,2021-09-06,2021-10-31 00:00:00,invited,2021-11-06,,organic,NA,UTC,,,android,
USR00227,AC104,,EXT1791,anna269@company.com,,ADMIN,Manager,PL,2023-02-16,2023-02-16,2023-07-09 00:00:00,disabled,2023-07-22,import,referral,NA,UTC+1,True,,ios,
USR00228,AC142,,,mike225@example.com,Anna Kowalska,member,Finance,PL,2023-11-30,2023-12-05,,active ,,web,paid_ads,EU,UTC+1,True,True,ios,power user
USR00229,AC108,,,john293@company.com,,,Manager,,2021-03-23,2021-03-24,,invited,,import,referral,EMEA,UTC,False,False,,
USR00230,AC098,,EXT6359,kate172@example.com,M. Brown,billing,,,2021-06-27,2021-06-30,2021-08-28 00:00:00,active,2021-09-08,api,organic,APAC,UTC,,,android,no activity last 30 days
USR00231,AC045,SUB02143,EXT4607,alex136@company.com,,member,Manager,en-US,2024-02-18,2024-02-14,2024-02-18 00:00:00,deleted,,api,paid_ads,NA,UTC,,,ios,power user
USR00232,AC078,SUB01467,,alex215@gmail.com,M. Brown,ADMIN,Manager,,2023-06-09,,,invited,,api,,,UTC+1,False,True,android,
USR00233,AC001,SUB01210,,john148@example.com,,billing,Finance,en-US,2023-10-01,2023-10-08,2024-07-12 00:00:00,deleted,,web,paid_ads,APAC,Europe/Warsaw,,True,android,
USR00234,AC054,,,kate111@example.com,,admin,,PL,2021-09-20,2021-09-30,2022-06-07 00:00:00,disabled,,api,,APAC,EST,False,False,android,power user
USR00235,AC149,SUB00851,EXT3728,sara57@example.com,,ADMIN,Finance,en-US,2022-07-04,2022-07-06,2022-07-29 00:00:00,active ,,,organic,EMEA,EST,True,,android,
USR00236,AC083,SUB01969,,john81@gmail.com,,billing,,en-US,2024-02-07,,,disabled,,sales,referral,EU,EST,True,,ios,power user
USR00237,AC114,SUB00012,,mike127@company.com,John Smith,viewer,,EN,2021-03-15,2021-03-13,2021-11-16 00:00:00,deleted,,import,paid_ads,EU,UTC,True,True,,power user
USR00238,AC131,,,alex160@company.com,M. Brown,billing,,EN,2021-01-31,2021-01-30,,disabled,,api,,NA,UTC,False,,,
USR00239,AC044,,EXT5007,mike255@gmail.com,,viewer,,EN,2022-08-20,2022-08-22,2023-06-05 00:00:00,deleted,,sales,organic,APAC,UTC+1,False,False,,billing contact
USR00240,AC073,,,kate251@example.com,,member,CTO,en-US,2021-08-12,2021-08-17,,deleted,,,,,,True,True,,
USR00241,AC163,SUB02024,EXT1091,alex108@gmail.com,,billing,,DE,2023-04-24,2023-04-29,2023-05-17 00:00:00,disabled,,sales,referral,APAC,EST,,,web,power user
USR00242,AC024,,EXT2990,john225@example.com,John Smith,admin,Manager,DE,2023-05-22,2023-05-29,,invited,,,,NA,,False,False,web,
USR00243,AC061,,EXT3718,alex268@company.com,Anna Kowalska,ADMIN,,PL,2021-08-29,2021-09-02,2022-01-18 00:00:00,active ,,,referral,APAC,EST,True,False,ios,no activity last 30 days
USR00244,AC058,SUB00415,,sara3@example.com,M. Brown,,Engineer,en-US,2023-12-10,2023-12-20,,active,,,,EU,UTC,True,,,billing contact
USR00245,AC038,SUB00947,EXT6651,kate99@gmail.com,M. Brown,viewer,Manager,,2021-11-17,,,disabled,,api,,EU,,,,ios,power user
USR00246,,SUB01213,,anna65@company.com,,ADMIN,,DE,2021-11-09,,,disabled,,,referral,,EST,True,True,web,no activity last 30 days
USR00247,AC122,SUB00206,,alex1@example.com,M. Brown,admin,CTO,en-US,2022-03-20,,,active ,,import,,APAC,Europe/Warsaw,False,,web,no activity last 30 days
USR00248,AC019,,EXT4504,alex143@company.com,Anna Kowalska,billing,,DE,2024-02-22,2024-02-29,2024-08-28 00:00:00,deleted,,api,organic,,EST,,False,ios,power user
USR00249,AC162,,EXT1174,anna185@company.com,,member,CTO,,2023-01-19,2023-01-25,2023-05-14 00:00:00,disabled,,api,organic,EU,Europe/Warsaw,,True,android,power user
USR00250,AC179,,,kate293@gmail.com,John Smith,,Manager,,2022-07-18,2022-07-25,,deleted,,import,paid_ads,APAC,,True,True,android,power user
USR00251,AC103,SUB01281,EXT2021,john279@example.com,M. Brown,member,,,2021-11-10,2021-11-10,2022-01-16 00:00:00,active,,api,referral,NA,,,False,web,
USR00252,AC168,SUB00475,EXT2375,alex23@example.com,M. Brown,ADMIN,Engineer,,2023-05-03,2023-04-29,,deleted,,sales,organic,EU,Europe/Warsaw,,False,web,
USR00253,AC028,,EXT4041,john11@example.com,Anna Kowalska,admin,Engineer,PL,2023-08-13,2023-08-10,2024-04-03 00:00:00,deleted,,web,paid_ads,EU,UTC+1,,,ios,
USR00254,AC057,SUB00188,EXT4702,anna140@gmail.com,Anna Kowalska,member,Finance,PL,2021-04-20,2021-04-24,,deleted,,api,organic,APAC,Europe/Warsaw,,False,android,billing contact
USR00255,AC179,,,alex223@company.com,M. Brown,,,PL,2023-07-10,2023-07-10,,invited,,api,referral,EMEA,,True,False,ios,
USR00256,AC013,,EXT4054,john240@gmail.com,,viewer,Finance,,2022-06-19,,,deleted,,,organic,EU,UTC,,False,web,no activity last 30 days
USR00257,AC032,SUB01347,,mike12@company.com,,ADMIN,Manager,,2023-05-14,2023-05-19,2023-07-09 00:00:00,active ,,import,,APAC,UTC+1,False,,android,billing contact
USR00258,AC119,SUB01793,EXT5413,alex206@example.com,,admin,Engineer,,2022-11-23,2022-11-30,2023-03-29 00:00:00,invited,,api,paid_ads,,UTC+1,True,,android,power user
USR00259,AC144,SUB01099,EXT4283,sara155@example.com,M. Brown,admin,Engineer,en-US,2021-07-05,2021-07-04,2022-02-23 00:00:00,invited,,import,organic,NA,UTC+1,,,android,power user
USR00260,AC114,SUB00381,EXT8593,sara50@gmail.com,,member,Finance,en-US,2023-09-05,2023-09-03,2024-03-22 00:00:00,deleted,,api,referral,APAC,,False,,web,
USR00261,AC130,SUB01404,EXT1026,mike204@company.com,John Smith,,Engineer,en-US,2023-09-28,2023-09-23,2023-12-23 00:00:00,deleted,,sales,organic,NA,Europe/Warsaw,False,True,android,
USR00262,AC141,,,sara55@example.com,,admin,Finance,EN,2022-01-04,2022-01-08,2022-09-11 00:00:00,deleted,,web,paid_ads,EU,UTC+1,,,,
USR00263,AC041,SUB01870,EXT8377,mike243@gmail.com,M. Brown,ADMIN,Finance,EN,2021-01-24,2021-01-31,2021-02-27 00:00:00,invited,,import,,EMEA,UTC+1,True,False,android,no activity last 30 days
USR00264,AC122,SUB01580,EXT1820,john190@company.com,M. Brown,billing,Finance,PL,2023-11-21,2023-11-30,2024-07-24 00:00:00,active,,,referral,NA,Europe/Warsaw,False,False,web,
USR00265,AC064,SUB01959,EXT3871,alex49@gmail.com,Anna Kowalska,,Engineer,DE,2022-10-27,2022-10-23,2023-04-23 00:00:00,deleted,,api,referral,APAC,,True,,,power user
USR00266,AC071,SUB00684,EXT2656,kate41@gmail.com,M. Brown,,,PL,2021-06-06,2021-06-02,,deleted,,import,organic,NA,Europe/Warsaw,,,web,
USR00267,AC134,,EXT7131,anna111@gmail.com,,viewer,,en-US,2021-08-27,2021-08-30,2022-05-20 00:00:00,disabled,,,organic,,EST,True,,android,
USR00268,AC062,SUB00241,EXT6212,sara116@gmail.com,John Smith,,Finance,en-US,2021-01-11,2021-01-06,2021-03-13 00:00:00,active,,,referral,,EST,,False,android,billing contact
USR00269,AC020,SUB00653,EXT9175,sara88@example.com,,viewer,Manager,EN,2023-03-08,2023-03-03,2023-08-13 00:00:00,active ,,web,,,Europe/Warsaw,True,True,android,
USR00270,AC061,,EXT8070,alex12@example.com,M. Brown,ADMIN,,DE,2022-08-21,2022-08-30,2022-09-14 00:00:00,invited,,import,paid_ads,APAC,,True,True,,no activity last 30 days
USR00271,AC082,SUB01978,EXT7693,anna112@gmail.com,,ADMIN,Finance,PL,2022-03-09,2022-03-13,,disabled,,web,referral,,,,False,ios,
USR00272,AC021,SUB01795,,anna172@company.com,,,Engineer,EN,2023-10-11,2023-10-15,2024-06-01 00:00:00,deleted,,,,APAC,EST,True,,web,billing contact
USR00273,AC060,,EXT7697,alex167@gmail.com,,member,Engineer,,2022-04-05,,,deleted,,web,referral,EMEA,,,False,ios,no activity last 30 days
USR00274,AC040,SUB01469,EXT5800,kate16@example.com,Anna Kowalska,ADMIN,Manager,DE,2023-07-27,2023-07-29,,invited,,,,NA,UTC+1,False,,web,billing contact
USR00275,AC017,SUB00536,EXT9515,john198@gmail.com,John Smith,billing,Finance,,2022-11-10,2022-11-10,2022-12-15 00:00:00,active,,,organic,APAC,EST,,True,android,
USR00276,AC085,SUB02000,EXT2831,mike188@gmail.com,,,Finance,en-US,2021-03-23,2021-04-01,2021-06-03 00:00:00,invited,,import,paid_ads,EU,UTC,False,,web,
USR00277,AC107,,,sara19@gmail.com,Anna Kowalska,member,,PL,2023-10-04,2023-10-07,2024-05-21 00:00:00,active,,sales,referral,,Europe/Warsaw,,False,android,no activity last 30 days
USR00278,AC108,SUB00189,,kate197@example.com,M. Brown,,Engineer,EN,2024-03-08,2024-03-18,2024-08-15 00:00:00,invited,,,referral,NA,,True,False,android,billing contact
USR00279,AC150,,EXT7192,alex249@company.com,Anna Kowalska,ADMIN,Manager,en-US,2023-11-25,2023-11-25,2024-02-12 00:00:00,deleted,,import,organic,EMEA,Europe/Warsaw,True,False,ios,no activity last 30 days
USR00280,AC006,SUB00051,EXT9587,alex104@gmail.com,M. Brown,,CTO,DE,2021-11-04,2021-11-02,2022-05-03 00:00:00,active,,api,organic,EU,,,,web,power user
USR00281,AC148,SUB02150,,kate91@example.com,John Smith,ADMIN,Finance,,2023-07-04,2023-07-06,2023-10-07 00:00:00,disabled,,web,paid_ads,EMEA,UTC+1,,False,web,no activity last 30 days
USR00282,AC002,SUB02362,,mike227@gmail.com,John Smith,billing,Engineer,EN,2022-04-12,2022-04-22,2023-01-21 00:00:00,active ,2023-01-28,,paid_ads,,EST,False,,web,billing contact
USR00283,AC077,SUB00918,EXT8475,anna129@gmail.com,,ADMIN,Finance,DE,2023-05-31,2023-05-29,2024-01-10 00:00:00,invited,,api,,,Europe/Warsaw,,False,android,billing contact
USR00284,AC108,SUB01386,EXT9348,sara84@example.com,Anna Kowalska,admin,Manager,PL,2022-05-25,2022-05-29,2022-07-25 00:00:00,active,2022-08-18,import,referral,,UTC+1,True,True,ios,no activity last 30 days
USR00285,AC140,SUB02533,,mike166@gmail.com,Anna Kowalska,member,Manager,en-US,2022-09-22,2022-09-27,2023-05-26 00:00:00,invited,,,paid_ads,EU,,False,,,
USR00286,AC057,,EXT6166,mike218@company.com,,billing,Manager,EN,2022-04-14,2022-04-24,2022-09-26 00:00:00,deleted,,web,,EU,UTC+1,False,False,web,no activity last 30 days
USR00287,AC070,SUB01019,EXT4267,sara258@company.com,,viewer,CTO,EN,2022-03-04,2022-03-07,2022-09-14 00:00:00,invited,,sales,referral,APAC,,False,True,,
USR00288,AC008,SUB01577,EXT9812,john146@gmail.com,John Smith,billing,Engineer,EN,2022-05-27,2022-06-03,,disabled,,import,paid_ads,NA,,False,,ios,billing contact
USR00289,AC172,,,mike35@gmail.com,M. Brown,viewer,Manager,en-US,2021-06-30,2021-07-05,2021-11-15 00:00:00,invited,,api,,NA,EST,False,False,ios,
USR00290,AC104,SUB02511,EXT8968,kate271@company.com,John Smith,ADMIN,Finance,EN,2022-06-07,2022-06-02,,active ,,import,organic,,Europe/Warsaw,,False,android,billing contact
USR00291,AC120,,EXT2437,alex240@example.com,,,Engineer,EN,2022-11-15,2022-11-12,2023-08-24 00:00:00,deleted,,api,,APAC,UTC+1,,False,web,no activity last 30 days
